country,year,nitrous_oxide,co2_emissions,greenhouse_gas_emissions,agricultural_land,total_population,population_growth,renewable_energy_consumption,urban_population,GDP,renewable_electricity
"Congo, Rep.",2017,,,,,,,,,11094823676.5914,
"Congo, Rep.",2016,,,,,,,,,10219341017.1383,
"Congo, Rep.",2015,,,,,,,,,11890259176.6829,
"Congo, Rep.",2014,,,,,,,,,17912907682.0663,
"Congo, Rep.",2013,,,,,,,,,17958720704.4596,
"Congo, Rep.",2012,,,,,,,,,17692911280.5627,
"Congo, Rep.",2011,,,,,,,,,15655383585.9887,
"Congo, Rep.",2010,,,,,,,,,13148396205.671,
"Congo, Rep.",2009,,,,,,,,,9723299908.19473,
"Congo, Rep.",2008,,,,,,,,,11649857662.1388,
"Congo, Rep.",2007,,,,,,,,,8782703427.96085,
"Congo, Rep.",2006,,,,,,,,,8072305030.68484,
"Congo, Rep.",2005,,,,,,,,,6650001684.9045,
"Congo, Rep.",2004,,,,,,,,,4656974937.55227,
"Congo, Rep.",2003,,,,,,,,,3503723086.7028,
"Congo, Rep.",2002,,,,,,,,,3034250926.18009,
"Congo, Rep.",2001,,,,,,,,,2796704603.04443,
"Congo, Rep.",2000,,,,,,,,,3227927697.43665,
"Congo, Rep.",1999,,,,,,,,,2354772959.06186,
"Congo, Rep.",1998,,,,,,,,,1949481380.64925,
"Congo, Rep.",1997,,,,,,,,,2322719101.28455,
"Congo, Rep.",1996,,,,,,,,,2540697537.70424,
"Congo, Rep.",1995,,,,,,,,,2116003868.17373,
"Congo, Rep.",1994,,,,,,,,,1769365438.88526,
"Congo, Rep.",1993,,,,,,,,,2684323618.40365,
"Congo, Rep.",1992,,,,,,,,,2933222705.7974,
"Congo, Rep.",1991,,,,,,,,,2724853507.64996,
"Congo, Rep.",1990,,,,,,,,,2798746050.58236,
Colombia,2020,,,,,,,,,270150956772.567,
Colombia,2019,,,,,,,,,323031701210.767,
Colombia,2018,,,,,,,,,334198218100.716,
Colombia,2017,,,,,,,,,311866875135.576,
Colombia,2016,,,,,,,,,282720100286.228,
Colombia,2015,,,,,,,,,293492370228.847,
Colombia,2014,,,,,,,,,381240864422.407,
Colombia,2013,,,,,,,,,382093697077.685,
Colombia,2012,,,,,,,,,370691143086.761,
Colombia,2011,,,,,,,,,334966134865.305,
Colombia,2010,,,,,,,,,286498534094.963,
Colombia,2009,,,,,,,,,232468666665.153,
Colombia,2008,,,,,,,,,242504150472.931,
Colombia,2007,,,,,,,,,206229536757.674,
Colombia,2006,,,,,,,,,161792959247.85,
Colombia,2005,,,,,,,,,145600527535.771,
Colombia,2004,,,,,,,,,117092416651.395,
Colombia,2003,,,,,,,,,94644969146.1352,
Colombia,2002,,,,,,,,,97945812789.8533,
Colombia,2001,,,,,,,,,98200641189.1568,
Colombia,2000,,,,,,,,,99875074935.083,
Colombia,1999,,,,,,,,,86278947620.5906,
Colombia,1998,,,,,,,,,98486358604.1784,
Colombia,1997,,,,,,,,,106656492324.769,
Colombia,1996,,,,,,,,,97153389010.9466,
Colombia,1995,,,,,,,,,92495970511.3951,
Colombia,1994,,,,,,,,,81705497616.5703,
Colombia,1993,,,,,,,,,66474101329.3543,
Colombia,1992,,,,,,,,,58394443348.9332,
Colombia,1991,,,,,,,,,49637993948.8402,
Colombia,1990,,,,,,,,,47844090709.9908,
Dominican Republic,2020,,,,,,,,,78844655833.2194,
Dominican Republic,2019,,,,,,,,,88941371980.2651,
Dominican Republic,2018,,,,,,,,,85555390385.9812,
Dominican Republic,2017,,,,,,,,,79998045975.5137,
Dominican Republic,2016,,,,,,,,,75704647977.2591,
Dominican Republic,2015,,,,,,,,,71164826719.5026,
Dominican Republic,2014,,,,,,,,,67179956264.9383,
Dominican Republic,2013,,,,,,,,,62682158700.2885,
Dominican Republic,2012,,,,,,,,,60681535894.481,
Dominican Republic,2011,,,,,,,,,58029773802.3818,
Dominican Republic,2010,,,,,,,,,53860187452.3853,
Dominican Republic,2009,,,,,,,,,48261079523.8213,
Dominican Republic,2008,,,,,,,,,48122601589.7717,
Dominican Republic,2007,,,,,,,,,43965459071.0654,
Dominican Republic,2006,,,,,,,,,37879829854.7965,
Dominican Republic,2005,,,,,,,,,35777560474.8106,
Dominican Republic,2004,,,,,,,,,22322387609.8481,
Dominican Republic,2003,,,,,,,,,21403168127.883,
Dominican Republic,2002,,,,,,,,,27137441266.3355,
Dominican Republic,2001,,,,,,,,,25601824419.0385,
Dominican Republic,2000,,,,,,,,,24305781111.9057,
Dominican Republic,1999,,,,,,,,,22136579527.4994,
Dominican Republic,1998,,,,,,,,,21672215776.0144,
Dominican Republic,1997,,,,,,,,,20017449966.0857,
Dominican Republic,1996,,,,,,,,,18241622255.7141,
Dominican Republic,1995,,,,,,,,,16637370839.1608,
Dominican Republic,1994,,,,,,,,,14644734247.7401,
Dominican Republic,1993,,,,,,,,,13081042400.0,
Dominican Republic,1992,,,,,,,,,11605382504.0,
Dominican Republic,1991,,,,,,,,,9824483368.0088,
Dominican Republic,1990,,,,,,,,,7073675544.79021,
Haiti,2020,,,,,,,,,14508222518.158,
Haiti,2019,,,,,,,,,15016090929.8744,
Haiti,2018,,,,,,,,,16403864521.4121,
Haiti,2017,,,,,,,,,15093357143.42,
Haiti,2016,,,,,,,,,14069277532.4999,
Haiti,2015,,,,,,,,,14849629407.9546,
Haiti,2014,,,,,,,,,15146883647.3766,
Haiti,2013,,,,,,,,,14902488489.0545,
Haiti,2012,,,,,,,,,13708925402.937,
Haiti,2011,,,,,,,,,13008746038.8867,
Haiti,2010,,,,,,,,,11859312627.0763,
Haiti,2009,,,,,,,,,11597002929.7989,
Haiti,2008,,,,,,,,,10432962724.7617,
Haiti,2007,,,,,,,,,9228637766.24316,
Haiti,2006,,,,,,,,,7638739123.54444,
Haiti,2005,,,,,,,,,7030149790.93042,
Haiti,2004,,,,,,,,,6087360734.56063,
Haiti,2003,,,,,,,,,5071947797.98273,
Haiti,2002,,,,,,,,,6205847136.98422,
Haiti,2001,,,,,,,,,6331970412.88509,
Haiti,2000,,,,,,,,,6813565983.11708,
Haiti,1999,,,,,,,,,4153725966.88509,
Haiti,1998,,,,,,,,,3723903723.63772,
Haiti,1997,,,,,,,,,3338949151.59927,
Haiti,1996,,,,,,,,,2907517543.35846,
Haiti,1995,,,,,,,,,2813313278.81082,
Haiti,1994,,,,,,,,,2167569095.12236,
Haiti,1993,,,,,,,,,1878253818.08352,
Haiti,1992,,,,,,,,,2257129873.67081,
Haiti,1991,,,,,,,,,3473562850.28022,
Haiti,1990,,,,,,,,,3096289800.0,
St. Lucia,2020,,,,,,,,,1516000000.0,
St. Lucia,2019,,,,,,,,,2094185185.18518,
St. Lucia,2018,,,,,,,,,2057074074.07407,
St. Lucia,2017,,,,,,,,,1996703703.7037,
St. Lucia,2016,,,,,,,,,1865444444.44444,
St. Lucia,2015,,,,,,,,,1807222222.22222,
St. Lucia,2014,,,,,,,,,1749296296.2963,
St. Lucia,2013,,,,,,,,,1660222222.22222,
St. Lucia,2012,,,,,,,,,1598222222.22222,
St. Lucia,2011,,,,,,,,,1568370370.37037,
St. Lucia,2010,,,,,,,,,1482370370.37037,
St. Lucia,2009,,,,,,,,,1401507888.88889,
St. Lucia,2008,,,,,,,,,1437731111.11111,
St. Lucia,2007,,,,,,,,,1336088814.81481,
St. Lucia,2006,,,,,,,,,1268319185.18519,
St. Lucia,2005,,,,,,,,,1135555555.55556,
St. Lucia,2004,,,,,,,,,1066666666.66667,
St. Lucia,2003,,,,,,,,,987407407.407407,
St. Lucia,2002,,,,,,,,,900000000.0,
St. Lucia,2001,,,,,,,,,892592592.592592,
St. Lucia,2000,,,,,,,,,932592592.592592,
St. Lucia,1999,,,,,,,,,921851851.851852,
St. Lucia,1998,,,,,,,,,877407407.407407,
St. Lucia,1997,,,,,,,,,805925925.925926,
St. Lucia,1996,,,,,,,,,788888888.888889,
St. Lucia,1995,,,,,,,,,762962962.962963,
St. Lucia,1994,,,,,,,,,713703703.703704,
St. Lucia,1993,,,,,,,,,684814814.814815,
St. Lucia,1992,,,,,,,,,674074074.074074,
St. Lucia,1991,,,,,,,,,613703703.703704,
St. Lucia,1990,,,,,,,,,579629629.62963,
Peru,2020,,,,,,,,,201947603715.409,
Peru,2019,,,,,,,,,228325852220.761,
Peru,2018,,,,,,,,,222597030191.041,
Peru,2017,,,,,,,,,211007952315.888,
Peru,2016,,,,,,,,,191898127860.843,
Peru,2015,,,,,,,,,189802961890.097,
Peru,2014,,,,,,,,,200786240836.818,
Peru,2013,,,,,,,,,201175541637.441,
Peru,2012,,,,,,,,,192649991136.09,
Peru,2011,,,,,,,,,171761737046.585,
Peru,2010,,,,,,,,,147527631520.729,
Peru,2009,,,,,,,,,120822986521.479,
Peru,2008,,,,,,,,,120550599815.441,
Peru,2007,,,,,,,,,102170981144.136,
Peru,2006,,,,,,,,,88643193061.748,
Peru,2005,,,,,,,,,76060606060.6061,
Peru,2004,,,,,,,,,66768703497.5687,
Peru,2003,,,,,,,,,58731030121.8671,
Peru,2002,,,,,,,,,54777553515.0809,
Peru,2001,,,,,,,,,52030158775.4055,
Peru,2000,,,,,,,,,51744749133.213,
Peru,1999,,,,,,,,,50187324567.883,
Peru,1998,,,,,,,,,55501467877.381,
Peru,1997,,,,,,,,,58147522522.5225,
Peru,1996,,,,,,,,,55252414130.3019,
Peru,1995,,,,,,,,,53312793687.3836,
Peru,1994,,,,,,,,,44882079766.8913,
Peru,1993,,,,,,,,,34832077220.8537,
Peru,1992,,,,,,,,,35966302303.263,
Peru,1991,,,,,,,,,34341465998.2003,
Peru,1990,,,,,,,,,26410386669.3532,
Portugal,2020,,,,,,,,,229031860520.773,
Portugal,2019,,,,,,,,,239986922638.897,
Portugal,2018,,,,,,,,,242313116577.963,
Portugal,2017,,,,,,,,,221357874718.932,
Portugal,2016,,,,,,,,,206426152308.937,
Portugal,2015,,,,,,,,,199394066525.44,
Portugal,2014,,,,,,,,,229901964221.881,
Portugal,2013,,,,,,,,,226433858005.716,
Portugal,2012,,,,,,,,,216224240577.957,
Portugal,2011,,,,,,,,,245117990242.249,
Portugal,2010,,,,,,,,,238113003233.289,
Portugal,2009,,,,,,,,,244667762835.543,
Portugal,2008,,,,,,,,,263416394624.084,
Portugal,2007,,,,,,,,,240496147317.381,
Portugal,2006,,,,,,,,,208756449275.848,
Portugal,2005,,,,,,,,,197253876704.921,
Portugal,2004,,,,,,,,,189382122532.169,
Portugal,2003,,,,,,,,,165226175536.793,
Portugal,2002,,,,,,,,,134795565549.419,
Portugal,2001,,,,,,,,,121604107164.997,
Portugal,2000,,,,,,,,,118605192877.388,
Portugal,1999,,,,,,,,,127470385557.184,
Portugal,1998,,,,,,,,,123946327916.296,
Portugal,1997,,,,,,,,,117016535162.95,
Portugal,1996,,,,,,,,,122630089680.27,
Portugal,1995,,,,,,,,,118122007430.012,
Portugal,1994,,,,,,,,,99688641304.3478,
Portugal,1993,,,,,,,,,95009751901.2592,
Portugal,1992,,,,,,,,,107592098307.098,
Portugal,1991,,,,,,,,,89233599278.4792,
Portugal,1990,,,,,,,,,78713860216.5659,
Somalia,2020,,,,,,,,,6883000000.0,
Somalia,2019,,,,,,,,,6485000000.0,
Somalia,2018,,,,,,,,,5856000006.22021,
Somalia,2017,,,,,,,,,5609000000.0,
Somalia,2016,,,,,,,,,5534000000.0,
Somalia,2015,,,,,,,,,5335000000.0,
Somalia,2014,,,,,,,,,5024999991.72061,
Somalia,2013,,,,,,,,,4577000011.76017,
Somalia,2012,,,,,,,,,,
Somalia,2011,,,,,,,,,,
Somalia,2010,,,,,,,,,,
Somalia,2009,,,,,,,,,,
Somalia,2008,,,,,,,,,,
Somalia,2007,,,,,,,,,,
Somalia,2006,,,,,,,,,,
Somalia,2005,,,,,,,,,,
Somalia,2004,,,,,,,,,,
Somalia,2003,,,,,,,,,,
Somalia,2002,,,,,,,,,,
Somalia,2001,,,,,,,,,,
Somalia,2000,,,,,,,,,,
Somalia,1999,,,,,,,,,,
Somalia,1998,,,,,,,,,,
Somalia,1997,,,,,,,,,,
Somalia,1996,,,,,,,,,,
Somalia,1995,,,,,,,,,,
Somalia,1994,,,,,,,,,,
Somalia,1993,,,,,,,,,,
Somalia,1992,,,,,,,,,,
Somalia,1991,,,,,,,,,,
Somalia,1990,,,,,,,,,917044228.00846,
Serbia,2020,,,,,,,,,53356484763.839,
Serbia,2019,,,,,,,,,51514242775.5241,
Serbia,2018,,,,,,,,,50640662859.4987,
Serbia,2017,,,,,,,,,44179075778.9267,
Serbia,2016,,,,,,,,,40692661657.284,
Serbia,2015,,,,,,,,,39655949731.3816,
Serbia,2014,,,,,,,,,47062202241.4378,
Serbia,2013,,,,,,,,,48394239474.6762,
Serbia,2012,,,,,,,,,43309252921.0567,
Serbia,2011,,,,,,,,,49258136128.9672,
Serbia,2010,,,,,,,,,41819468691.8251,
Serbia,2009,,,,,,,,,45162894380.9318,
Serbia,2008,,,,,,,,,52194221468.5007,
Serbia,2007,,,,,,,,,43170990616.4729,
Serbia,2006,,,,,,,,,32482070360.3204,
Serbia,2005,,,,,,,,,27683225959.2468,
Serbia,2004,,,,,,,,,26141968161.0924,
Serbia,2003,,,,,,,,,22482365321.7656,
Serbia,2002,,,,,,,,,17120906918.3503,
Serbia,2001,,,,,,,,,12960546471.3782,
Serbia,2000,,,,,,,,,6875845986.52121,
Serbia,1999,,,,,,,,,19388663551.0012,
Serbia,1998,,,,,,,,,19457979423.376,
Serbia,1997,,,,,,,,,25676487999.5941,
Serbia,1996,,,,,,,,,21818007448.7896,
Serbia,1995,,,,,,,,,16832598870.0565,
Serbia,1994,,,,,,,,,,
Serbia,1993,,,,,,,,,,
Serbia,1992,,,,,,,,,,
Serbia,1991,,,,,,,,,,
Serbia,1990,,,,,,,,,,
Syrian Arab Republic,2020,,,,,,,,,11159274040.2708,
Syrian Arab Republic,2019,,,,,,,,,22600896352.1266,
Syrian Arab Republic,2018,,,,,,,,,21496337967.8677,
Syrian Arab Republic,2017,,,,,,,,,16369724433.2751,
Syrian Arab Republic,2016,,,,,,,,,12598742886.9368,
Syrian Arab Republic,2015,,,,,,,,,16468399180.3822,
Syrian Arab Republic,2014,,,,,,,,,21502061462.2122,
Syrian Arab Republic,2013,,,,,,,,,21361254647.9904,
Syrian Arab Republic,2012,,,,,,,,,43190317724.7088,
Syrian Arab Republic,2011,,,,,,,,,67539427670.9958,
Syrian Arab Republic,2010,,,,,,,,,252518218262.806,
Syrian Arab Republic,2009,,,,,,,,,224561692650.334,
Syrian Arab Republic,2008,,,,,,,,,218089977728.285,
Syrian Arab Republic,2007,,,,,,,,,180030111358.575,
Syrian Arab Republic,2006,,,,,,,,,153799910913.14,
Syrian Arab Republic,2005,,,,,,,,,134203830734.967,
Syrian Arab Republic,2004,,,,,,,,,112863340757.238,
Syrian Arab Republic,2003,,,,,,,,,95693808463.2517,
Syrian Arab Republic,2002,,,,,,,,,90558485523.3853,
Syrian Arab Republic,2001,,,,,,,,,86771314031.1804,
Syrian Arab Republic,2000,,,,,,,,,80590022271.7149,
Syrian Arab Republic,1999,,,,,,,,,72970334075.7238,
Syrian Arab Republic,1998,,,,,,,,,70418173719.3764,
Syrian Arab Republic,1997,,,,,,,,,66420400890.8686,
Syrian Arab Republic,1996,,,,,,,,,61546280623.608,
Syrian Arab Republic,1995,,,,,,,,,50866369710.4677,
Syrian Arab Republic,1994,,,,,,,,,45086948775.0557,
Syrian Arab Republic,1993,,,,,,,,,36860133630.2895,
Syrian Arab Republic,1992,,,,,,,,,33107349665.9243,
Syrian Arab Republic,1991,,,,,,,,,27756258351.8931,
Syrian Arab Republic,1990,,,,,,,,,23904498886.4143,
Argentina,2020,,,,,,,,,,
Argentina,2019,,,,,,,,,,
Argentina,2018,,,,,,,,,,
Argentina,2017,,,,,,,,,,
Argentina,2016,,,,,,,,,,
Argentina,2015,,,,,,,,,,28.1400691239471
Argentina,2014,,,,,,,,,,31.5762041956827
Argentina,2013,,,,,,,,,,31.4844907174391
Argentina,2012,,,,,,,,,,29.2611353196635
Argentina,2011,,,,,,,,,,32.305970437266
Argentina,2010,,,,,,,,,,28.5854562001549
Argentina,2009,,,,,,,,,,28.9274026197721
Argentina,2008,,,,,,,,,,26.3437057991513
Argentina,2007,,,,,,,,,,29.8422008099427
Argentina,2006,,,,,,,,,,37.127698397103
Argentina,2005,,,,,,,,,,33.5251348456266
Argentina,2004,,,,,,,,,,31.63480257575
Argentina,2003,,,,,,,,,,37.9517548625448
Argentina,2002,,,,,,,,,,43.5638757652185
Argentina,2001,,,,,,,,,,41.8298840370637
Argentina,2000,,,,,,,,,,33.159374648521
Argentina,1999,,,,,,,,,,27.2944188300794
Argentina,1998,,,,,,,,,,36.3900448575907
Argentina,1997,,,,,,,,,,39.3869816592437
Argentina,1996,,,,,,,,,,33.3998220589501
Argentina,1995,,,,,,,,,,40.2133850630456
Argentina,1994,,,,,,,,,,42.6015781233044
Argentina,1993,,,,,,,,,,38.9340002598415
Argentina,1992,,,,,,,,,,34.8705284443729
Argentina,1991,,,,,,,,,,30.4365663987468
Argentina,1990,,,,,,,,,,35.4414662987781
Australia,2020,,,,,,,,,,
Australia,2019,,,,,,,,,,
Australia,2018,,,,,,,,,,
Australia,2017,,,,,,,,,,
Australia,2016,,,,,,,,,,
Australia,2015,,,,,,,,,,13.6378410946741
Australia,2014,,,,,,,,,,14.9067122095833
Australia,2013,,,,,,,,,,13.2641083883167
Australia,2012,,,,,,,,,,10.5926533603071
Australia,2011,,,,,,,,,,10.4266522781963
Australia,2010,,,,,,,,,,8.61187962842023
Australia,2009,,,,,,,,,,7.49793425905399
Australia,2008,,,,,,,,,,8.11525755637195
Australia,2007,,,,,,,,,,8.64807246716794
Australia,2006,,,,,,,,,,9.2993077726263
Australia,2005,,,,,,,,,,8.80370663945662
Australia,2004,,,,,,,,,,8.1866501908305
Australia,2003,,,,,,,,,,8.44069886574851
Australia,2002,,,,,,,,,,7.86091882240146
Australia,2001,,,,,,,,,,8.09845495284596
Australia,2000,,,,,,,,,,8.3816185720276
Australia,1999,,,,,,,,,,8.54405358817839
Australia,1998,,,,,,,,,,8.4340500156395
Australia,1997,,,,,,,,,,9.58767572659215
Australia,1996,,,,,,,,,,9.22972782400226
Australia,1995,,,,,,,,,,9.62414281994155
Australia,1994,,,,,,,,,,10.1944738557986
Australia,1993,,,,,,,,,,10.549143571271
Australia,1992,,,,,,,,,,10.066865251436
Australia,1991,,,,,,,,,,10.598201052793
Australia,1990,,,,,,,,,,9.65603064418908
"Congo, Rep.",2020,,,,,,,,,,
"Congo, Rep.",2019,,,,,,,,,,
"Congo, Rep.",2018,,,,,,,,,,
"Congo, Rep.",2017,,,,,,,,,,
"Congo, Rep.",2016,,,,,,,,,,
"Congo, Rep.",2015,,,,,,,,,,53.3448673587082
"Congo, Rep.",2014,,,,,,,,,,54.7126436781609
"Congo, Rep.",2013,,,,,,,,,,56.8168519602106
"Congo, Rep.",2012,,,,,,,,,,58.0588235294118
"Congo, Rep.",2011,,,,,,,,,,61.1755607115236
"Congo, Rep.",2010,,,,,,,,,,54.719387755102
"Congo, Rep.",2009,,,,,,,,,,61.2244897959184
"Congo, Rep.",2008,,,,,,,,,,81.3449023861171
"Congo, Rep.",2007,,,,,,,,,,82.3095823095823
"Congo, Rep.",2006,,,,,,,,,,82.1192052980132
"Congo, Rep.",2005,,,,,,,,,,81.986143187067
"Congo, Rep.",2004,,,,,,,,,,83.1234256926952
"Congo, Rep.",2003,,,,,,,,,,85.7142857142857
"Congo, Rep.",2002,,,,,,,,,,100.0
"Congo, Rep.",2001,,,,,,,,,,100.0
"Congo, Rep.",2000,,,,,,,,,,99.6621621621622
"Congo, Rep.",1999,,,,,,,,,,85.5855855855856
"Congo, Rep.",1998,,,,,,,,,,99.4186046511628
"Congo, Rep.",1997,,,,,,,,,,99.5584988962472
"Congo, Rep.",1996,,,,,,,,,,99.5633187772926
"Congo, Rep.",1995,,,,,,,,,,99.4350282485876
"Congo, Rep.",1994,,,,,,,,,,99.3827160493827
"Congo, Rep.",1993,,,,,,,,,,99.171270718232
"Congo, Rep.",1992,,,,,,,,,,99.0654205607477
"Congo, Rep.",1991,,,,,,,,,,100.0
"Congo, Rep.",1990,,,,,,,,,,99.3914807302231
Colombia,2020,,,,,,,,,,
Colombia,2019,,,,,,,,,,
Colombia,2018,,,,,,,,,,
Colombia,2017,,,,,,,,,,
Colombia,2016,,,,,,,,,,
Colombia,2015,,,,,,,,,,68.236811220424
Colombia,2014,,,,,,,,,,74.0383106787808
Colombia,2013,,,,,,,,,,73.9986754585505
Colombia,2012,,,,,,,,,,79.5501941031153
Colombia,2011,,,,,,,,,,83.46528973035
Colombia,2010,,,,,,,,,,72.1206919763059
Colombia,2009,,,,,,,,,,72.8779156240704
Colombia,2008,,,,,,,,,,84.0108691765884
Colombia,2007,,,,,,,,,,81.533391279154
Colombia,2006,,,,,,,,,,80.6007625778852
Colombia,2005,,,,,,,,,,80.1696565150883
Colombia,2004,,,,,,,,,,81.650877933989
Colombia,2003,,,,,,,,,,78.7885950022561
Colombia,2002,,,,,,,,,,76.5041516806536
Colombia,2001,,,,,,,,,,74.3381980571797
Colombia,2000,,,,,,,,,,75.5246376811594
Colombia,1999,,,,,,,,,,79.8608192050815
Colombia,1998,,,,,,,,,,69.7463082165846
Colombia,1997,,,,,,,,,,71.6444344804394
Colombia,1996,,,,,,,,,,82.9920206632535
Colombia,1995,,,,,,,,,,76.4046259013016
Colombia,1994,,,,,,,,,,78.4925982274385
Colombia,1993,,,,,,,,,,73.2539744287974
Colombia,1992,,,,,,,,,,68.6650072850899
Colombia,1991,,,,,,,,,,75.6826169234928
Colombia,1990,,,,,,,,,,76.3841901146959
Dominican Republic,2020,,,,,,,,,,
Dominican Republic,2019,,,,,,,,,,
Dominican Republic,2018,,,,,,,,,,
Dominican Republic,2017,,,,,,,,,,
Dominican Republic,2016,,,,,,,,,,
Dominican Republic,2015,,,,,,,,,,11.6324429755648
Dominican Republic,2014,,,,,,,,,,13.3393726644774
Dominican Republic,2013,,,,,,,,,,16.5696884006743
Dominican Republic,2012,,,,,,,,,,14.476588823051
Dominican Republic,2011,,,,,,,,,,12.0896170793769
Dominican Republic,2010,,,,,,,,,,11.8888078020301
Dominican Republic,2009,,,,,,,,,,13.0465644520159
Dominican Republic,2008,,,,,,,,,,11.6078535420536
Dominican Republic,2007,,,,,,,,,,14.1306519278151
Dominican Republic,2006,,,,,,,,,,15.3819588340931
Dominican Republic,2005,,,,,,,,,,17.7923237131806
Dominican Republic,2004,,,,,,,,,,16.5155013192612
Dominican Republic,2003,,,,,,,,,,12.0942517550566
Dominican Republic,2002,,,,,,,,,,8.87108313063385
Dominican Republic,2001,,,,,,,,,,7.45918925251894
Dominican Republic,2000,,,,,,,,,,9.1477836270695
Dominican Republic,1999,,,,,,,,,,14.2451067976935
Dominican Republic,1998,,,,,,,,,,11.2496430950795
Dominican Republic,1997,,,,,,,,,,9.85351022664455
Dominican Republic,1996,,,,,,,,,,13.6507936507937
Dominican Republic,1995,,,,,,,,,,11.7765199926967
Dominican Republic,1994,,,,,,,,,,10.2246594728463
Dominican Republic,1993,,,,,,,,,,21.7448159910331
Dominican Republic,1992,,,,,,,,,,10.0161261422684
Dominican Republic,1991,,,,,,,,,,13.6585365853659
Dominican Republic,1990,,,,,,,,,,10.1135749053542
Haiti,2020,,,,,,,,,,
Haiti,2019,,,,,,,,,,
Haiti,2018,,,,,,,,,,
Haiti,2017,,,,,,,,,,
Haiti,2016,,,,,,,,,,
Haiti,2015,,,,,,,,,,7.99614643545279
Haiti,2014,,,,,,,,,,8.71248789932236
Haiti,2013,,,,,,,,,,13.3649289099526
Haiti,2012,,,,,,,,,,20.0909090909091
Haiti,2011,,,,,,,,,,12.8313891834571
Haiti,2010,,,,,,,,,,30.1533219761499
Haiti,2009,,,,,,,,,,28.7101248266297
Haiti,2008,,,,,,,,,,37.2427983539095
Haiti,2007,,,,,,,,,,32.9059829059829
Haiti,2006,,,,,,,,,,47.5438596491228
Haiti,2005,,,,,,,,,,47.6618705035971
Haiti,2004,,,,,,,,,,47.5319926873857
Haiti,2003,,,,,,,,,,47.6635514018692
Haiti,2002,,,,,,,,,,47.5319926873857
Haiti,2001,,,,,,,,,,47.6430976430976
Haiti,2000,,,,,,,,,,51.7367458866545
Haiti,1999,,,,,,,,,,58.0229226361031
Haiti,1998,,,,,,,,,,46.1538461538462
Haiti,1997,,,,,,,,,,33.0578512396694
Haiti,1996,,,,,,,,,,44.9586776859504
Haiti,1995,,,,,,,,,,51.1111111111111
Haiti,1994,,,,,,,,,,82.9181494661922
Haiti,1993,,,,,,,,,,75.2747252747253
Haiti,1992,,,,,,,,,,75.886524822695
Haiti,1991,,,,,,,,,,74.5726495726496
Haiti,1990,,,,,,,,,,79.3969849246231
St. Lucia,2020,,,,,,,,,,
St. Lucia,2019,,,,,,,,,,
St. Lucia,2018,,,,,,,,,,
St. Lucia,2017,,,,,,,,,,
St. Lucia,2016,,,,,,,,,,
St. Lucia,2015,,,,,,,,,,0.0
St. Lucia,2014,,,,,,,,,,0.0
St. Lucia,2013,,,,,,,,,,0.0
St. Lucia,2012,,,,,,,,,,0.0
St. Lucia,2011,,,,,,,,,,0.0
St. Lucia,2010,,,,,,,,,,0.0
St. Lucia,2009,,,,,,,,,,0.0
St. Lucia,2008,,,,,,,,,,0.0
St. Lucia,2007,,,,,,,,,,0.0
St. Lucia,2006,,,,,,,,,,0.0
St. Lucia,2005,,,,,,,,,,0.0
St. Lucia,2004,,,,,,,,,,0.0
St. Lucia,2003,,,,,,,,,,0.0
St. Lucia,2002,,,,,,,,,,0.0
St. Lucia,2001,,,,,,,,,,0.0
St. Lucia,2000,,,,,,,,,,0.0
St. Lucia,1999,,,,,,,,,,0.0
St. Lucia,1998,,,,,,,,,,0.0
St. Lucia,1997,,,,,,,,,,0.0
St. Lucia,1996,,,,,,,,,,0.0
St. Lucia,1995,,,,,,,,,,0.0
St. Lucia,1994,,,,,,,,,,0.0
St. Lucia,1993,,,,,,,,,,0.0
St. Lucia,1992,,,,,,,,,,0.0
St. Lucia,1991,,,,,,,,,,0.0
St. Lucia,1990,,,,,,,,,,0.0
Peru,2020,,,,,,,,,,
Peru,2019,,,,,,,,,,
Peru,2018,,,,,,,,,,
Peru,2017,,,,,,,,,,
Peru,2016,,,,,,,,,,
Peru,2015,,,,,,,,,,52.7305133572361
Peru,2014,,,,,,,,,,52.3684555832568
Peru,2013,,,,,,,,,,53.9396864800257
Peru,2012,,,,,,,,,,55.2503189972228
Peru,2011,,,,,,,,,,56.7600642480177
Peru,2010,,,,,,,,,,57.7208135971023
Peru,2009,,,,,,,,,,60.5909684472653
Peru,2008,,,,,,,,,,60.1325932778292
Peru,2007,,,,,,,,,,66.7100998964285
Peru,2006,,,,,,,,,,73.2948314935302
Peru,2005,,,,,,,,,,72.2695007647359
Peru,2004,,,,,,,,,,72.8880643166357
Peru,2003,,,,,,,,,,81.7091258070145
Peru,2002,,,,,,,,,,82.9140699631534
Peru,2001,,,,,,,,,,85.5231494850322
Peru,2000,,,,,,,,,,81.9875464497339
Peru,1999,,,,,,,,,,77.0693277310924
Peru,1998,,,,,,,,,,74.9932705248991
Peru,1997,,,,,,,,,,74.4246949350866
Peru,1996,,,,,,,,,,77.9295970356647
Peru,1995,,,,,,,,,,80.2960852329039
Peru,1994,,,,,,,,,,81.0916425059877
Peru,1993,,,,,,,,,,80.4159913560238
Peru,1992,,,,,,,,,,74.851394604481
Peru,1991,,,,,,,,,,80.2720618699075
Peru,1990,,,,,,,,,,76.803302433372
Portugal,2020,,,,,,,,,,
Portugal,2019,,,,,,,,,,
Portugal,2018,,,,,,,,,,
